Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,167.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:09,1396290609,184.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:19,1396290619,168.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:26,1396290626,171.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:33,1396290633,171.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:39,1396290639,174.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:47,1396290647,185.0,119.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0
2014-04-01 00:00:53,1396290653,162.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:00,1396290660,176.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:08,1396290668,179.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:14,1396290674,207.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0
2014-04-01 00:01:23,1396290683,189.0,120.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:01:32,1396290692,181.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:38,1396290698,171.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:48,1396290708,175.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:57,1396290717,237.0,124.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,0.0
2014-04-01 00:02:07,1396290727,172.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:15,1396290735,174.0,119.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2014-04-01 00:02:25,1396290745,200.0,128.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:02:31,1396290751,168.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:40,1396290760,164.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:47,1396290767,185.0,117.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:02:55,1396290775,164.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:02,1396290782,161.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:12,1396290792,177.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:22,1396290802,182.0,112.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:03:30,1396290810,166.0,119.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
2014-04-01 00:03:38,1396290818,177.0,118.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
2014-04-01 00:03:46,1396290826,231.0,124.0,0.0,0.0,0.0,1.0,0.0,16.0,44.0,0.0
2014-04-01 00:03:54,1396290834,174.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:04,1396290844,175.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:11,1396290851,187.0,119.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
2014-04-01 00:04:18,1396290858,160.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:24,1396290864,196.0,117.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0
2014-04-01 00:04:32,1396290872,190.0,120.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2014-04-01 00:04:38,1396290878,173.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:45,1396290885,160.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:54,1396290894,190.0,,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0
2014-04-01 00:05:00,1396290900,174.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:06,1396290906,163.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:13,1396290913,166.0,106.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:19,1396290919,175.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:28,1396290928,211.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
2014-04-01 00:05:35,1396290935,173.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:45,1396290945,170.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:53,1396290953,174.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:02,1396290962,179.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:09,1396290969,179.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:17,1396290977,175.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:26,1396290986,176.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:32,1396290992,190.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
2014-04-01 00:06:38,1396290998,173.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:46,1396291006,183.0,112.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:06:56,1396291016,183.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:06,1396291026,162.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:12,1396291032,174.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:20,1396291040,172.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:28,1396291048,175.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:34,1396291054,185.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:44,1396291064,,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:53,1396291073,173.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:59,1396291079,96.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0
2014-04-01 00:08:09,1396291089,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:15,1396291095,74.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0
2014-04-01 00:08:23,1396291103,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
2014-04-01 00:08:32,1396291112,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:38,1396291118,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:44,1396291124,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:54,1396291134,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:09:01,1396291141,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:10:29,1396291229,63.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:10:35,1396291235,53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:11:40,1396291300,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:11:49,1396291309,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
2014-04-01 00:11:56,1396291316,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:12:02,1396291322,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:12:08,1396291328,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:12:15,1396291335,80.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:12:23,1396291343,67.0,1.0,0.0,,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:12:32,1396291352,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2014-04-01 00:12:41,1396291361,93.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0
2014-04-01 00:12:49,1396291369,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2014-04-01 00:12:56,1396291376,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:13:04,1396291384,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:13:12,1396291392,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0
2014-04-01 00:13:22,1396291402,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:13:32,1396291412,62.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:13:38,1396291418,70.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
2014-04-01 00:13:47,1396291427,1145.0,1.0,0.0,0.0,0.0,1072.0,0.0,15.0,0.0,0.0
2014-04-01 00:13:57,1396291437,1196.0,1.0,0.0,0.0,0.0,1104.0,0.0,0.0,42.0,0.0
2014-04-01 00:14:06,1396291446,1142.0,1.0,0.0,0.0,0.0,1087.0,0.0,0.0,0.0,0.0
2014-04-01 00:14:15,1396291455,1135.0,1.0,0.0,0.0,0.0,1084.0,0.0,0.0,,0.0
2014-04-01 00:14:25,1396291465,1152.0,1.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,0.0
2014-04-01 00:14:35,1396291475,1137.0,1.0,0.0,0.0,0.0,1081.0,0.0,0.0,0.0,0.0
2014-04-01 00:14:42,1396291482,1229.0,1.0,0.0,0.0,0.0,1129.0,0.0,0.0,44.0,0.0
2014-04-01 00:14:49,1396291489,1137.0,1.0,0.0,0.0,0.0,1091.0,0.0,0.0,0.0,0.0
2014-04-01 00:14:55,1396291495,1145.0,1.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0
2014-04-01 00:15:01,1396291501,1218.0,1.0,0.0,0.0,0.0,1127.0,0.0,0.0,42.0,0.0
2014-04-01 00:15:11,1396291511,66.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:15:17,1396291517,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:15:25,1396291525,56.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:15:35,1396291535,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:15:45,1396291545,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:15:53,1396291553,76.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
2014-04-01 00:16:03,1396291563,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:16:12,1396291572,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:16:19,1396291579,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:16:28,1396291588,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:16:36,1396291596,67.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:16:44,1396291604,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:16:51,1396291611,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:17:00,1396291620,54.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:17:07,1396291627,68.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:17:13,1396291633,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:17:19,1396291639,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:17:26,1396291646,48.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:17:33,1396291653,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:17:40,1396291660,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:17:48,1396291668,54.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:17:55,1396291675,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:18:03,1396291683,1139.0,1.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,0.0
2014-04-01 00:18:13,1396291693,1144.0,1.0,0.0,0.0,0.0,1096.0,0.0,0.0,0.0,0.0
2014-04-01 00:18:21,1396291701,1175.0,1.0,0.0,0.0,0.0,1109.0,0.0,13.0,0.0,0.0
2014-04-01 00:18:29,1396291709,1149.0,1.0,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0
2014-04-01 00:18:35,1396291715,1161.0,1.0,0.0,0.0,0.0,1060.0,0.0,0.0,49.0,0.0
2014-04-01 00:18:43,1396291723,1161.0,1.0,0.0,0.0,0.0,1101.0,0.0,0.0,0.0,0.0
2014-04-01 00:18:52,1396291732,1183.0,1.0,0.0,0.0,0.0,1112.0,0.0,15.0,0.0,0.0
2014-04-01 00:18:58,1396291738,3079.0,117.0,1835.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0
2014-04-01 00:19:05,1396291745,2998.0,118.0,1722.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0
2014-04-01 00:19:13,1396291753,1944.0,120.0,1755.0,0.0,0.0,0.0,,13.0,0.0,0.0
2014-04-01 00:19:21,1396291761,2061.0,,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:19:29,1396291769,2010.0,123.0,1817.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:19:36,1396291776,2000.0,110.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:19:45,1396291785,2007.0,117.0,1791.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2014-04-01 00:21:01,1396291861,2015.0,120.0,1796.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2014-04-01 00:21:11,1396291871,1969.0,118.0,1807.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:21:21,1396291881,1938.0,126.0,1754.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:21:30,1396291890,2003.0,122.0,1831.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:21:40,1396291900,1878.0,117.0,1711.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:21:49,1396291909,1940.0,117.0,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:21:59,1396291919,3240.0,123.0,1887.0,1185.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:22:07,1396291927,3097.0,127.0,1692.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:22:16,1396291936,3176.0,120.0,1777.0,1181.0,0.0,1.0,0.0,0.0,48.0,0.0
2014-04-01 00:22:22,1396291942,3121.0,115.0,1775.0,1152.0,0.0,0.0,0.0,13.0,0.0,9.0
2014-04-01 00:22:29,1396291949,3288.0,123.0,1838.0,1252.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:22:35,1396291955,3077.0,110.0,1713.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:22:43,1396291963,3154.0,116.0,1796.0,1190.0,,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:22:49,1396291969,3192.0,125.0,1826.0,1164.0,0.0,1.0,0.0,16.0,0.0,0.0
2014-04-01 00:22:56,1396291976,3138.0,116.0,1815.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:23:02,1396291982,3148.0,124.0,1726.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:23:10,1396291990,3133.0,126.0,1739.0,1213.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:23:17,1396291997,3221.0,129.0,1846.0,1193.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:23:26,1396292006,3340.0,122.0,1857.0,1266.0,0.0,1.0,0.0,0.0,44.0,0.0
2014-04-01 00:23:35,1396292015,3184.0,127.0,1815.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:23:45,1396292025,3235.0,125.0,1824.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:23:55,1396292035,3136.0,113.0,1758.0,1201.0,0.0,0.0,0.0,13.0,0.0,0.0
2014-04-01 00:24:02,1396292042,3176.0,125.0,1796.0,1201.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:24:09,1396292049,3262.0,118.0,1881.0,1192.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:24:15,1396292055,3175.0,117.0,1826.0,1191.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:24:23,1396292063,3173.0,112.0,1824.0,1191.0,0.0,1.0,0.0,0.0,0.0,0.0
