Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,176.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:10,1396290610,186.0,120.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
2014-04-01 00:00:17,1396290617,190.0,126.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:00:24,1396290624,161.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:32,1396290632,174.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:41,1396290641,164.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:50,1396290650,167.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:00,1396290660,167.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:08,1396290668,210.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0
2014-04-01 00:01:16,1396290676,183.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:24,1396290684,164.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:30,1396290690,185.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
2014-04-01 00:01:36,1396290696,221.0,113.0,0.0,0.0,0.0,0.0,0.0,14.0,49.0,0.0
2014-04-01 00:01:42,1396290702,222.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0
2014-04-01 00:01:49,1396290709,169.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:57,1396290717,179.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:04,1396290724,160.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:10,1396290730,179.0,114.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
