Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,177.0,115.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:00:10,1396290610,163.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:17,1396290617,180.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:26,1396290626,178.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
2014-04-01 00:00:32,1396290632,167.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:38,1396290638,180.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:45,1396290645,182.0,123.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:00:51,1396290651,184.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:57,1396290657,164.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:04,1396290664,170.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:14,1396290674,169.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:21,1396290681,,116.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0
2014-04-01 00:01:31,1396290691,187.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:37,1396290697,186.0,120.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2014-04-01 00:01:43,1396290703,181.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
2014-04-01 00:01:50,1396290710,177.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:00,1396290720,172.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:07,1396290727,180.0,121.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,
2014-04-01 00:02:13,1396290733,170.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:20,1396290740,175.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:28,1396290748,166.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:35,1396290755,164.0,108.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0
2014-04-01 00:02:42,1396290762,167.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:48,1396290768,229.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0
2014-04-01 00:02:57,1396290777,172.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:03,1396290783,180.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:09,1396290789,2020.0,124.0,1800.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0
2014-04-01 00:03:19,1396290799,2002.0,116.0,1832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:25,1396290805,2057.0,120.0,1854.0,0.0,0.0,1.0,0.0,14.0,0.0,8.0
2014-04-01 00:03:34,1396290814,1981.0,122.0,1797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:44,1396290824,2016.0,119.0,1833.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
2014-04-01 00:03:53,1396290833,2034.0,105.0,1869.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
2014-04-01 00:04:00,1396290840,1838.0,116.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:08,1396290848,2027.0,125.0,1847.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:14,1396290854,2077.0,121.0,1898.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:24,1396290864,2027.0,114.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:30,1396290870,1911.0,126.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:40,1396290880,2011.0,122.0,1825.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:04:47,1396290887,1986.0,120.0,1807.0,0.0,0.0,0.0,0.0,,0.0,0.0
2014-04-01 00:04:53,1396290893,1980.0,122.0,1793.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:04:59,1396290899,1900.0,129.0,1703.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
