Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,184.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
2014-04-01 00:00:07,1396290607,173.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:14,1396290614,175.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:22,1396290622,182.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:30,1396290630,171.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:37,1396290637,215.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0
2014-04-01 00:00:45,1396290645,156.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:52,1396290652,197.0,121.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:00:58,1396290658,168.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:08,1396290668,177.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:33,1396290753,170.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:43,1396290763,174.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:50,1396290770,173.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:58,1396290778,184.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:08,1396290788,170.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:03,1396290843,211.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0
2014-04-01 00:04:11,1396290851,170.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
