Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,164.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:08,1396290608,164.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:15,1396290615,2333.0,116.0,0.0,0.0,0.0,0.0,2149.0,14.0,0.0,0.0
2014-04-01 00:00:23,1396290623,2384.0,112.0,0.0,0.0,0.0,1.0,2221.0,0.0,0.0,0.0
2014-04-01 00:00:31,1396290631,2385.0,127.0,0.0,0.0,0.0,1.0,2206.0,0.0,0.0,0.0
2014-04-01 00:00:41,1396290641,2362.0,117.0,0.0,0.0,0.0,0.0,2123.0,14.0,45.0,0.0
2014-04-01 00:00:48,1396290648,2455.0,,0.0,0.0,0.0,1.0,2230.0,0.0,48.0,0.0
2014-04-01 00:00:54,1396290654,2353.0,125.0,0.0,0.0,0.0,1.0,2171.0,0.0,0.0,0.0
2014-04-01 00:01:02,1396290662,2367.0,113.0,0.0,0.0,0.0,0.0,2197.0,0.0,0.0,0.0
2014-04-01 00:01:08,1396290668,2333.0,113.0,0.0,0.0,0.0,0.0,2165.0,0.0,,0.0
2014-04-01 00:01:16,1396290676,2387.0,120.0,0.0,0.0,0.0,1.0,2208.0,0.0,0.0,0.0
2014-04-01 00:01:26,1396290686,2436.0,124.0,0.0,0.0,0.0,1.0,2252.0,0.0,0.0,0.0
2014-04-01 00:01:32,1396290692,194.0,123.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:01:38,1396290698,191.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
2014-04-01 00:01:46,1396290706,165.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:55,1396290715,181.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:46,1396290766,1241.0,136.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:55,1396290775,1255.0,124.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:01,1396290781,1278.0,120.0,0.0,0.0,0.0,1103.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:10,1396290790,1330.0,123.0,0.0,0.0,0.0,1113.0,0.0,0.0,46.0,0.0
2014-04-01 00:03:20,1396290800,1285.0,118.0,0.0,0.0,0.0,1073.0,0.0,0.0,42.0,0.0
2014-04-01 00:03:28,1396290808,1285.0,120.0,0.0,0.0,0.0,1115.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:38,1396290818,1246.0,117.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:47,1396290827,1262.0,119.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,10.0
2014-04-01 00:03:53,1396290833,173.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:03,1396290843,234.0,121.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0
2014-04-01 00:04:13,1396290853,171.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:20,1396290860,223.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2014-04-01 00:04:30,1396290870,179.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:04:38,1396290878,214.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0
2014-04-01 00:04:45,1396290885,1275.0,125.0,0.0,0.0,0.0,1103.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:15,1396290915,1290.0,126.0,0.0,0.0,0.0,1106.0,0.0,12.0,0.0,0.0
2014-04-01 00:05:24,1396290924,,113.0,0.0,0.0,0.0,1094.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:34,1396290934,1281.0,122.0,0.0,0.0,0.0,1099.0,0.0,15.0,0.0,0.0
2014-04-01 00:05:41,1396290941,1260.0,123.0,0.0,0.0,0.0,1096.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:51,1396290951,1261.0,121.0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:58,1396290958,1293.0,118.0,0.0,0.0,0.0,1100.0,0.0,17.0,0.0,0.0
2014-04-01 00:06:05,1396290965,1276.0,126.0,0.0,0.0,0.0,1092.0,0.0,14.0,0.0,0.0
2014-04-01 00:06:15,1396290975,1309.0,116.0,0.0,0.0,,1127.0,0.0,14.0,0.0,0.0
2014-04-01 00:06:21,1396290981,1264.0,121.0,0.0,0.0,0.0,1088.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:29,1396290989,1264.0,118.0,0.0,0.0,0.0,1077.0,0.0,16.0,0.0,0.0
2014-04-01 00:06:38,1396290998,,123.0,0.0,0.0,0.0,1098.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:47,1396291007,1285.0,124.0,0.0,0.0,0.0,1114.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:56,1396291016,1256.0,,0.0,0.0,0.0,1094.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:02,1396291022,1223.0,111.0,0.0,0.0,0.0,1058.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:08,1396291028,169.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:07:18,1396291038,189.0,118.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:08:08,1396291088,177.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:18,1396291098,1306.0,123.0,0.0,0.0,0.0,1122.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:28,1396291108,1276.0,114.0,0.0,0.0,,1111.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:34,1396291114,1290.0,116.0,,0.0,0.0,1111.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:43,1396291123,1314.0,119.0,0.0,0.0,0.0,1104.0,0.0,0.0,42.0,0.0
2014-04-01 00:08:49,1396291129,1272.0,133.0,0.0,0.0,0.0,1095.0,0.0,0.0,0.0,0.0
2014-04-01 00:08:55,1396291135,1280.0,112.0,0.0,0.0,0.0,1096.0,0.0,15.0,0.0,0.0
2014-04-01 00:09:01,1396291141,1287.0,120.0,0.0,0.0,0.0,1113.0,0.0,0.0,0.0,0.0
2014-04-01 00:09:07,1396291147,2502.0,122.0,0.0,1214.0,0.0,1064.0,0.0,0.0,46.0,0.0
2014-04-01 00:09:15,1396291155,2517.0,124.0,0.0,1204.0,0.0,1095.0,0.0,0.0,44.0,0.0
2014-04-01 00:10:17,1396291217,2510.0,120.0,0.0,1212.0,0.0,1121.0,0.0,0.0,0.0,0.0
