Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,154.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:07,1396290607,169.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:15,1396290615,173.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:24,1396290624,163.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:33,1396290633,179.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:42,1396290642,177.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:49,1396290649,164.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:55,1396290655,168.0,111.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:05,1396290665,223.0,122.0,0.0,,0.0,0.0,0.0,0.0,44.0,0.0
2014-04-01 00:01:11,1396290671,214.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0
2014-04-01 00:01:21,1396290681,193.0,123.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:01:30,1396290690,172.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:37,1396290697,165.0,114.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:45,1396290705,206.0,115.0,0.0,0.0,0.0,,0.0,0.0,45.0,0.0
2014-04-01 00:01:54,1396290714,171.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:00,1396290720,175.0,117.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:06,1396290726,208.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2014-04-01 00:02:12,1396290732,216.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2014-04-01 00:02:18,1396290738,172.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:25,1396290745,229.0,132.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0
2014-04-01 00:02:31,1396290751,163.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:40,1396290760,173.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:47,1396290767,175.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:54,1396290774,232.0,125.0,0.0,0.0,0.0,0.0,0.0,,45.0,0.0
2014-04-01 00:03:04,1396290784,193.0,123.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0
2014-04-01 00:04:05,1396290845,209.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0
2014-04-01 00:04:13,1396290853,191.0,119.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:04:22,1396290862,2352.0,126.0,0.0,0.0,0.0,1.0,2178.0,0.0,0.0,0.0
2014-04-01 00:04:30,1396290870,2289.0,117.0,0.0,0.0,0.0,0.0,2116.0,0.0,0.0,11.0
2014-04-01 00:04:39,1396290879,2354.0,111.0,0.0,0.0,0.0,0.0,2187.0,0.0,0.0,0.0
2014-04-01 00:04:48,1396290888,2334.0,119.0,0.0,0.0,0.0,0.0,2172.0,0.0,0.0,0.0
2014-04-01 00:04:56,1396290896,2395.0,112.0,0.0,0.0,0.0,0.0,2175.0,15.0,42.0,0.0
2014-04-01 00:05:04,1396290904,2399.0,117.0,0.0,0.0,0.0,1.0,2223.0,0.0,0.0,0.0
2014-04-01 00:05:10,1396290910,2384.0,117.0,0.0,0.0,0.0,0.0,2216.0,0.0,0.0,0.0
2014-04-01 00:05:19,1396290919,2436.0,117.0,0.0,0.0,0.0,1.0,2266.0,0.0,0.0,0.0
2014-04-01 00:05:28,1396290928,2322.0,117.0,0.0,0.0,0.0,1.0,2152.0,0.0,0.0,0.0
2014-04-01 00:05:37,1396290937,2263.0,120.0,0.0,,0.0,1.0,2087.0,0.0,0.0,0.0
