Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,170.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:07,1396290607,163.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:17,1396290617,166.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:27,1396290627,194.0,125.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0
2014-04-01 00:00:36,1396290636,175.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:42,1396290642,171.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:49,1396290649,163.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:59,1396290659,241.0,123.0,0.0,0.0,0.0,1.0,0.0,16.0,44.0,0.0
2014-04-01 00:01:09,1396290669,188.0,128.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:01:16,1396290676,173.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:25,1396290685,183.0,131.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
2014-04-01 00:01:34,1396290694,178.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:41,1396290701,243.0,117.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:51,1396290711,261.0,109.0,0.0,0.0,78.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:01:59,1396290719,248.0,118.0,0.0,0.0,79.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:05,1396290725,264.0,113.0,0.0,0.0,80.0,1.0,0.0,14.0,0.0,0.0
2014-04-01 00:02:13,1396290733,263.0,130.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:19,1396290739,255.0,122.0,0.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:29,1396290749,268.0,127.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,9.0
2014-04-01 00:02:36,1396290756,269.0,129.0,0.0,0.0,79.0,1.0,0.0,0.0,0.0,11.0
2014-04-01 00:02:45,1396290765,242.0,114.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:54,1396290774,262.0,112.0,0.0,0.0,78.0,1.0,0.0,16.0,0.0,0.0
2014-04-01 00:03:04,1396290784,261.0,128.0,0.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:12,1396290792,253.0,115.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:22,1396290802,297.0,121.0,0.0,0.0,82.0,0.0,0.0,0.0,40.0,0.0
2014-04-01 00:03:31,1396290811,252.0,117.0,0.0,0.0,79.0,0.0,0.0,0.0,,
2014-04-01 00:03:37,1396290817,254.0,120.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:45,1396290825,243.0,117.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:03:53,1396290833,270.0,122.0,0.0,0.0,81.0,1.0,0.0,15.0,0.0,0.0
2014-04-01 00:03:59,1396290839,305.0,117.0,0.0,0.0,84.0,0.0,0.0,0.0,45.0,0.0
2014-04-01 00:04:07,1396290847,270.0,124.0,0.0,0.0,,1.0,0.0,12.0,0.0,0.0
2014-04-01 00:04:15,1396290855,261.0,116.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:22,1396290922,247.0,124.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:31,1396290931,241.0,113.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:41,1396290941,250.0,117.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:49,1396290949,253.0,115.0,0.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:05:59,1396290959,300.0,121.0,0.0,0.0,81.0,1.0,0.0,0.0,45.0,0.0
2014-04-01 00:06:06,1396290966,246.0,117.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:16,1396290976,248.0,123.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:23,1396290983,262.0,121.0,0.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:33,1396290993,246.0,115.0,0.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:06:42,1396291002,255.0,117.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0
