Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,173.0,111.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2014-04-01 00:00:07,1396290607,174.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:15,1396290615,180.0,110.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:00:22,1396290622,194.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
2014-04-01 00:00:30,1396290630,177.0,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:39,1396290639,172.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:48,1396290648,171.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:56,1396290656,175.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:05,1396290665,,124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:11,1396290671,163.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:17,1396290677,194.0,128.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:01:27,1396290687,183.0,114.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2014-04-01 00:01:37,1396290697,176.0,128.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:44,1396290704,218.0,109.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,0.0
2014-04-01 00:01:51,1396290711,183.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2014-04-01 00:02:00,1396290720,184.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:07,1396290727,178.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:15,1396290735,175.0,123.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0
2014-04-01 00:02:21,1396290741,182.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:30,1396290750,176.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:38,1396290758,174.0,113.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:02:45,1396290765,160.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
