Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9
2014-04-01 00:00:00,1396290600,158.0,109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:08,1396290608,177.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:16,1396290616,171.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:22,1396290622,186.0,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
2014-04-01 00:00:28,1396290628,175.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:35,1396290635,218.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
2014-04-01 00:00:43,1396290643,178.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:53,1396290653,168.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:00,1396290660,,112.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2014-04-01 00:01:08,1396290668,197.0,121.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0
2014-04-01 00:01:14,1396290674,1977.0,119.0,1806.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:24,1396290684,1984.0,115.0,1772.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2014-04-01 00:01:31,1396290691,1925.0,123.0,1746.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:41,1396290701,2110.0,125.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:49,1396290709,1952.0,119.0,1783.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:01:56,1396290716,1940.0,125.0,1754.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-01 00:02:02,1396290722,1982.0,119.0,1795.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2014-04-01 00:02:10,1396290730,2006.0,120.0,1837.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
